295439509229801473	@7NewsBrisbane @billmcdonald1 @SharynGhidella can we please have an update for Caboolture/Morayfield region please? #bigwet #7NewsBrisbane modify update location part	7	3	1	138	16	2	1
296484767535345664	Queensland floods update: a second body has been found today, taking the total death to 6 #tennews Australian_state Queensland river 2010–11_Queensland_floods geological_phenomenon flood hydrology rain natural_disaster river water phenomenon modify update second natural_object body object conclude feel present today full change death biology faith being property process_(computing) event_(philosophy) philosophy	8	4	0	98	17	1	1
295701913272451073	RT @couriermail: Police are asking people not to sight see in flooded areas and only use the roads if necessary. #bigwet force police law_enforcement_agency civil_service organization communicate inquire group people social_group visual_image sight perceive see see_in fill deluge body_part region way road highway state_highway constructed_structure necessary	8	6	0	120	21	1	1
296965606769565696	RT @612brisbane: Just over 5,000 homes without power, @Energex crews continue work through the night http://t.co/2c705Cb7 #qldfloods #bigwet product RT_(energy) house home abode housing settlement place quality power concept social_unit crew act go_on activity work period night	13	1	0	140	22	2	1
296851005772025856	RT @501Awani: Malaysian farm worker dies in Queensland floods http://t.co/2Fou02QA Malaysia Malaysian Asian workplace farm building Rural_settlement area home hand farmhand working_man laborer profession suffer die Australian_state Queensland river 2010–11_Queensland_floods geological_phenomenon flood hydrology rain natural_disaster river water phenomenon	6	1	0	82	13	0	1
295537819529654274	#bigwet bahahah this made me laugh. funny pic! http://t.co/rEje5Syb utterance laughter psychology happiness human reflex behavior emotion demonstration chemical_reaction amusing show film product image work_of_art work	3	3	1	67	12	1	0
295861389124308993	Poser RT @MissKayeSera: TWO sand bags, Tony. That's gonna make a huge difference! #abbottstunts #bigwet #Qld http://t.co/plD1b9Xj exhibitionist poseur rock sand soil Granular_material psammite mineral matter material sand sandbag bag fortification flood_control soldier container bag cargo_container given_name Tony name huge element_(mathematics) complement_(set_theory)	11	3	0	129	21	3	1
295982407356674049	Flooding in Queensland now disaster of  'epic proportions'   http://t.co/BBx0N1Tp cover flood misfortune disaster event_(philosophy) risk poem epic quotient proportion	4	1	0	81	12	0	1
295433482040119297	#qldfloods http://t.co/Us06tjFT HAHAHAHA last time I heard that joke I laughed so hard that I dropped my game boy advance -___- utterance laughter psychology happiness human reflex behavior emotion demonstration chemical_reaction attribute time scalar term entity dimension measure_(mathematics) probe hear wit joke humour literature Literary_genre Something_(Beatles_song) Sèrie_curta history express_emotion laugh difficult displace drop activity game recreation activity play The_Game_(mind_game) video_game Game_Boy Handheld_game_console Handheld_video_game video_game Game_Boy_Advance Handheld_game_console male boy male person child human change_of_location advance	9	3	3	127	24	1	0
296096295297376257	RT @JT_KYOTE: Floods in beenleigh and eagleby #hometown #bigwet #brisbanefloods http://t.co/L5BuRXWd geological_phenomenon flood hydrology rain natural_disaster river water phenomenon town hometown	9	1	0	100	14	3	1
295535651091267585	BOM UPDATE: Though the storm is easing as it moves further south in to #NSW, heavy falls still possible over the next 12hrs #qldfloods word update atmospheric_phenomenon storm event_(philosophy) U.S._state move ease south authority Naval_Special_Warfare Special_forces heavy move fall possible	8	3	1	134	24	2	1
297433858851352576	Briefing for North Bundaberg residents ahead of return. #bigwet @abcnews http://t.co/KVrEOavc apprise brief periodic_event migration animal_migration ahead group_action getting_even	8	1	0	93	14	1	1
295531913958010881	ahahah i cannot breathing!!!!  #Djokovic #bigwet http://t.co/1qnzrLeP breathe	4	3	2	69	10	2	0
295633797788090368	Basically f'n crazy http://t.co/6GxN3szU  #qldfloods #Djokovic Basically crazy	4	1	0	62	10	2	0
295982398993207296	RT @autALERT: #bigwet update #moggill #qld Peaking below the minor flood level (10.0m) at about 9.5 metres overnight Monday Jan28. product RT_(energy) modify update suburb Moggill,_Queensland Australian_state Queensland reach top_out minor geological_phenomenon flood hydrology rain natural_disaster river water phenomenon property degree name note metric_linear_unit metre SI_base_unit unit Unit_of_length all-night weekday Monday day_of_the_week	13	1	0	130	22	3	1
295651757785231360	http://t.co/aFGZhBjU  #qldfloods Na a task dey do me alkali_metal sodium metal Period_3_element chemical_element canal Tandem_pore_domain_potassium_channel title dey	6	1	1	52	11	1	0
296422335341285376	RT @WittyRenee: I would say Queensland's repetitive flood crises are more the direct result of occupying and building in excess on a flo ... utter say Australian_state Queensland insistent geological_phenomenon flood hydrology rain natural_disaster river water phenomenon situation crisis event_(philosophy) direct phenomenon outcome move deduction work busy make incorporate build_in overabundance excess	7	5	1	140	24	0	1
295475429249282048	RT @theantibogan: Retweet this picture if you think this guy's a complete arse-hat #auspol #ausmedia #bigwet #ausopen http://t.co/ckpSRqaW microblogging Twitter Social_networking_service representation image Artifact_(error) imagine think man bozo complete	13	4	1	138	23	4	0
295482853171535872	have no words. I cannot believe this. My heart is broken. RIP Mitch Lucker.  #bigwet http://t.co/ozu7hJdI language word language_unit acoustic_wave morpheme Portuguese linguistics dictionary_entry set chemical_element accept believe suspicion heart terminate break libertine blood village Lucker	8	5	1	105	19	1	0
295622418637152256	Heart goes out to those who went under in 2011 &amp; are facing a flood threat again this morning. #qldfloods suspicion heart move leave descend go_down encounter confront geological_phenomenon flood hydrology rain natural_disaster river water phenomenon person scourge	8	4	0	109	20	1	1
296456997069541376	Great severe thunderstorm warning have just been broadcasted for the flooded areas in SEQ :( They have suffered enough already :( #bigwet achiever great terrible storm thunderstorm Severe_weather weather Severe_thunderstorm_warning storm thunderstorm Severe_weather weather Severe_thunderstorm_warning inform warn just air air fill deluge region area physical_quantity definite_integral quantity allow abide	6	6	1	137	20	1	1
296454698574163969	Asia Top News: Australia Floods Cast Pall Over Wesfarmers Outlook http://t.co/kJDIjlcn (via CNBC Asia) continent Asia television_news Top_News info news broadcasting communication country Australia nation Dominion Commonwealth_realm flood Floods_in_Australia geological_phenomenon flood hydrology rain natural_disaster river water phenomenon appearance cast burial_garment pall clothing textile company Wesfarmers belief expectation business_channel CNBC satellite television_station television_news television_station CNBC_Asia channel continent Asia	12	0	0	102	17	0	1
298649594626183168	#qldpol #auspol @tennewsqld: Qld's Flood Appeal Committee Desperate Plea To Big Business For Donations: http://t.co/9Jx754v4 Australian_state Queensland geological_phenomenon flood hydrology rain natural_disaster river water phenomenon proceedings appeal administrative_body committee assembly Joint_committee rock_band The_Killers answer plea claim Statement_(logic) business_sector big_business enterprise concern gift donation	15	0	0	124	19	2	1
298435026637451265	Donations to Queensland flood appeal fall short of expectations : http://t.co/GyfDbazQ gift donation Australian_state Queensland geological_phenomenon flood hydrology rain natural_disaster river water phenomenon proceedings appeal slip tumble short single_(music) Expectation_(song) song	6	0	0	86	13	0	1
295797644104695809	Australian state of Queensland hit by deadly flooding - BBC News: BBC NewsAustralian state of Queen... http://t.co/HfLm42Ay #hindusprite country Australia nation Dominion Commonwealth_realm province Australian_state administrative_territorial_entity_of_Australia administrative_division province human_geographic_territorial_entity force Australian_state Queensland Australian_state Queensland impel hit venomous fill deluge company BBC Statutory_corporation corporation info word company BBC Statutory_corporation corporation administrative_division province human_geographic_territorial_entity force autocracy monarchy nation form_of_rule political_system	12	1	0	136	20	1	1
295403673121591296	RT “@atko17: Car v tree Mooloolaba @abcsunshine @ABCNews24 #bigwet http://t.co/btPGBOfM” @couriermail United_Kingdom AEC_Regent_III_RT wheeled_vehicle railroad_car Rail_motor_coach rolling_stock vehicle woody_plant tree perennial	10	1	0	105	14	1	1
295590638420889601	#bigwet http://t.co/v9OBwQ8T I love arm hahaha memories. love limb arm Upper_limb hardware computer_memory memory_device data-storage_medium memory medium peripheral storage	4	2	1	56	10	1	0
295647769027309570	LOL this has been hilarious! http://t.co/r3wkKieb  #bigwet hilarious	2	2	0	58	10	1	0
295357208609316864	Laughing my butt away from http://t.co/xkam57SB  #bigwet express_emotion laugh stock butt away	4	1	0	56	10	1	0
295486367989907456	HAHAHAHA last time I heard that joke I laughed so hard that I dropped my game boy advance -___-  #bigwet http://t.co/4TaJwGXk utterance laughter psychology happiness human reflex behavior emotion demonstration chemical_reaction attribute time scalar term entity dimension measure_(mathematics) probe hear wit joke humour literature Literary_genre Something_(Beatles_song) Sèrie_curta history express_emotion laugh difficult displace drop activity game recreation activity play The_Game_(mind_game) video_game Game_Boy Handheld_game_console Handheld_video_game video_game Game_Boy_Advance Handheld_game_console male boy male person child human change_of_location advance	9	3	3	125	24	1	0
295810302497398784	Gotta love being in the Queensland floods. Good on ya Australia metal tantalum chemical_element emotion love stock_character Australian_state Queensland river 2010–11_Queensland_floods geological_phenomenon flood hydrology rain natural_disaster river water phenomenon advantage good country Australia nation Dominion Commonwealth_realm	3	3	1	63	11	0	1
295692270601113602	“@QPSmedia: Rain over SEQ is easing - weather system moving into NSW #bigwet” looks like it heading your way @Suburban_mumof2 water rain precipitation weather television_station STQ move ease atmospheric_phenomenon weather phenomenon air_mass depression region instrumentality system Australian_state New_South_Wales look resemble look_like continue head property manner method_(computer_programming)	8	6	1	129	19	1	1
296199684903538689	RT @Cmdr_Hadfield: The flooding and flow into the Coral Sea at Gladstone, Australia - visible from the Space Station. http://t.co/eYgNvRNA fill deluge change_of_location flow гидроаэродинамика fluid_mechanics actinozoan coral form marine_animal sea Coral_Sea marginal_sea body_of_water sea ocean System City Gladstone country Australia nation Dominion Commonwealth_realm seeable attribute space concept entity set set_theory satellite space_station spacecraft facility station	8	1	0	138	22	0	1
295531335144062976	Must see this -- made my personal day!  #bigwet http://t.co/p2fHlzHE perceive see personal personal_day unit_of_time day International_System_of_Units	4	3	0	68	12	1	0
295811367854825472	Take care Australia #bigwet #loveaussies album Take_Care_(album) work care aid_agency CARE_Australia country Australia nation Dominion Commonwealth_realm	5	2	0	40	5	2	1
295805185450721281	@sebth drop in the ocean... : ) #bigwet small_indefinite_amount drop drop_in drop_in_the_ocean body_of_water ocean geography oceanography Earth sea water guitar human_anatomy Body_of_Christ System body human_body	4	1	0	39	6	1	0
296544620274401280	RT @BruceGrady: Need info on Emergency Assistance after #bigwet &amp; #qldfloods? Call the Community Recovery Hotline 1800 173349 or che ... condition need psychology motivation feeling want concept hypothesis philosophy desire marketing Something_(Beatles_song) knowledge information concept identifier sequence crisis emergency resource aid telephony call telephone gathering community organization city book Recovery_(novel) question Hotline	12	3	0	140	20	2	1
294677202899968001	RT @TripleMBrisbane: Want to know when the #BigWet will affect you? Sign up to Brisbane's Early Warning Alert Service:  http://t.co/FBkx ... issue_tracking_system Request_Tracker System poverty deprivation copulate have_sex alter bear_on communication sign object telephone_exchange play mental_representation System Warning_system inform warn preparation alert computer host computer_network program peripheral	8	6	1	140	24	1	1
295472455487725568	Djokovic vs Murray #qldfloods http://t.co/eIEnviJ5 Only if sex has been as good as this logic_operation If_and_only_if activity sex behavior Human_sexuality activity as_good_as good	5	2	0	87	17	1	0
295512808899096576	#qldfloods http://t.co/P1fQmG1Y She tried this about her about digital camera judge try digital camera digital_camera camera photographic_equipment camera device optical_device	4	1	2	77	13	1	0
296772316468228097	Australia Flood Waters Begin to Recede  http://t.co/3g0i0tvk  (0:59) @youtubeさんから country Australia nation Dominion Commonwealth_realm geological_phenomenon flood hydrology rain natural_disaster river water phenomenon liquid water binary_compound material ingredient chemical_compound chemical_substance	5	1	0	89	13	0	1
295392054870151171	thank you here is your own personal linkup http://t.co/XUkPNALs  #bigwet convey thank here_is personal	3	2	2	72	13	1	0
295767013081612288	#bigwet http://t.co/EomWTBfQ If perhaps sex was as good as this particular activity sex behavior Human_sexuality activity as_good_as good	3	2	0	74	14	1	0
295354687815839744	follow me on tumblr http://t.co/bciDTSds #tumblr #satan #allah #bigfun #sex #blah #bigwet #australia please RT. #retweet move follow blog_software Tumblr Social_networking_service God Allah word activity sex behavior Human_sexuality activity blah country Australia nation Dominion Commonwealth_realm microblogging Twitter Social_networking_service	12	1	1	120	19	9	0
295426813096775682	Now this  is really f'n ridiculous! http://t.co/eEfLEMFi  #bigwet actually pathetic	2	1	0	65	12	1	0
295618878644572160	#qldfloods Haha.  How f'n amusing..! http://t.co/1gXkedhN entertain amuse	3	1	0	57	10	1	0
295562419122610177	http://t.co/HZBH5Iju WTF!!! Can this be real?  #bigwet sexual_intercourse fuck word real	4	2	0	54	10	1	0
295425789661433856	http://t.co/t8rAJXo5  #bigwet Rondo I laughed so hard I think I got abs classical_music rondo musical_work word express_emotion laugh hard judge think got skeletal_muscle ab	4	4	3	71	15	1	0
295411029914046464	Rain coming under closed front door now.  #bigwet #brisbane water rain precipitation weather move come terminate close exterior_door front_door movable_barrier door architectural_element Structure state_capital Brisbane city_with_millions_of_inhabitants City provincial_capital	6	1	0	59	9	2	1
294404577304907776	RT @QLDOnline: Up to 14 luxury yachts &amp; houseboats have been washed ashore in the Whitsundays #qld #tcoswald #bigwet indulgence luxury yacht Luxury_yacht ship_type boat watercraft yacht water_sport boat ship_type ship athletics barge houseboat house house boat serve rinse ashore quarter_day Pentecost religious_festival Public_holidays_in_Norway Public_holidays_in_Sweden Feast_of_the_Annunciation name	12	3	0	120	19	3	1
295358945046953984	Haha!! - this really is soooo insane!  #bigwet http://t.co/j3Dzfqkg actually insane	3	1	0	67	11	1	0
295713833501200384	#qldfloods http://t.co/rmggPgDq can't attain enough. i love ya' stuff. arrive attain love substance stuff textile	3	4	2	70	13	1	0
298091039175081989	Heartstopping Rescue of Toddler Trapped in Flood in Australia: http://t.co/GvWm3YgN via @youtube recovery rescue child toddler geological_phenomenon flood hydrology rain natural_disaster river water phenomenon country Australia nation Dominion Commonwealth_realm Video_hosting_service YouTube website	8	0	0	96	15	0	1
296001357226328065	Child injured in yesterday's tree fall beside Kedron Brook has died. He was 3 years old. #bigwet @abcnews offspring child cohort human hurt injure day yesterday woody_plant tree perennial season autumn stream brook turn perish period year unit_of_time time_standard orbit_period old	9	5	1	105	19	1	1
295475634774347777	THIS MADE ME LAUGH SO HARD OKAY http://t.co/bZ4Cb3lk  #bigwet utterance laughter psychology happiness human reflex behavior emotion demonstration chemical_reaction	5	2	0	61	12	1	0
295000478855593985	Reports of Road Traffic Crash ▶ Nr Keefton Rd Bruce Hwy Gympie http://t.co/M7tmbxka #bigwet http://t.co/AZkjE1Zs chemical_reaction explosion discharge chemistry physics thermodynamics low_explosive Process_(science) volume Sweden municipality way road highway state_highway constructed_structure aggregation traffic road aggregation traffic road collision smash accident accident crash company NRAM_plc bank_failure state_ownership limited_company Unix-Kommando Rmdir command	13	1	0	114	20	1	1
295459964883984384	@noosa @noosa_today #noosa #mainbeach #bigwet #excycloneoswald	6	0	0	62	6	4	0
296062300471840768	RT @LaborFAIL: @LaborFAIL @thetodayshow What? Swan already lives there? So why is he suddenly spokesman for #qldfloods ? No Labor Premie ... aquatic_bird swan taxon bird be live on_the_spur_of_the_moment person spokesperson advocate journalism organization profession newspaper job work project management activity neonate preemie birth	7	4	1	140	20	1	0
296850326324117506	RT @BCIAustralia: Premier Campbell Newman talks of dams, levees in rebuild plan after devastating floods #australia #construction http:/ ... issue_tracking_system Request_Tracker System head_of_state chancellor statesman position minister name title human Campbell_Newman politician Premier_of_Queensland last_name Newman conversation talk Unix-Kommando program water dam barrier energy body_of_water civil_engineering Waterkering Hydraulic_structure technology building civil_engineering_construction construction river architectural_structure embankment levee Waterkering civil_engineering_construction Cut_and_fill build rebuild idea plan process_(computing) diagram destroy ravage geological_phenomenon flood hydrology rain natural_disaster river water phenomenon creating_from_raw_materials construction event_(probability_theory) group_event communications_protocol HTTP Application_layer	15	2	0	140	18	2	1
295751947133263872	http://t.co/lC7OXbrt Usually needed this particular...  #bigwet treaty convention Norm_(social) be want	3	1	0	63	9	1	0
295653427122413570	@GarryYoungberry thanks for nothing Garry, next time I will ask Emma Freeman :-) j/k thanks for keeping the info flowing. #bigwet acknowledgment thanks instance time necessitate citizen freeman human artist break_dance acknowledgment thanks keep knowledge information concept identifier sequence move flow	11	4	1	129	21	1	0
295772897685929985	RT @7NewsBrisbane: If you are without TV reception, Yahoo!7 is streaming live rolling coverage here: http://t.co/fCQqTNv6 #bigwet #qldfl ... network RT_(TV_network) television_station autonomous_non-commercial_organization channel broadcasting television Mediu_(arte_și_cultură) data-storage_medium omnidirectional_antenna television_antenna Mc antenna greeting reception rustic chawbacon portal Yahoo!7 drift stream be live move wave amount coverage	7	6	1	140	22	2	1
293980021461241856	Can we keep him? MT @Henry_B68: You know the#bigwet is here when you find frogs in your home. http://t.co/xDNY12RP hold know sight detect hand_tool plane edge_tool tool house home abode housing settlement place	5	5	4	114	23	0	0
295874710212853760	Friend has lost 40ft catamaran due to Burnett River flood. Lost mooring at Burnett Heads. House about to go under. #bigwet person friend lose sailboat catamaran ship multihull ship_type boat river Burnett_River stream river geological_phenomenon flood hydrology rain natural_disaster river water phenomenon geological_phenomenon flood hydrology rain natural_disaster river water phenomenon village Lost hamlet dock berth town Burnett_Heads,_Queensland external_body_part head Mereology phrase Haute_couture go_by	10	4	0	122	21	1	1
295335389848289281	@ednaqonz are you still snowing? because meanwhile in Australia we are having tornadoes and a lot of flooding precipitate snow country Australia nation Dominion Commonwealth_realm cyclone tornado natural_disaster tract lot Surface planning Germany cover flood	4	4	2	109	18	0	1
295493842260594689	According to the automatic gauge in #Bundaberg the Burnett River has passed the Dec 2010 level of 7.92m.  Now at 8.1m and rising #bigwet jibe agree automatic vernier_caliper Gauge_(instrument) river Burnett_River stream river come_about month December Gregorian_calendar_month Ou_Nederlandse_maandname state degree move rise	10	4	0	136	26	2	1
294592310157647875	RT @PeterDoherty7: 20 swift water rescues in Central QLD overnight + more happening NOW. 280 SES jobs in past 24 hours. #bigwet @7NewsBr ... product RT_(energy) fleet liquid water binary_compound material ingredient chemical_compound chemical_substance carry_through deliver workplace telephone_exchange System Australian_state Queensland all-night come_about antioxidant selenium chemical_element chalcogen Period_4_element activity job labour Expressão_idiomática hypothesis past unit_of_time hour unit	10	2	0	140	22	1	1
295717868413276160	3 dead, dozens trapped in Australia floods http://t.co/roDEthIk dead large_integer dozen composite_number Semiperfect_number abundant_number integer unit_of_amount catch trap country Australia nation Dominion Commonwealth_realm flood Floods_in_Australia geological_phenomenon flood hydrology rain natural_disaster river water phenomenon	2	2	0	63	11	0	1
295612293578887169	Now this is actually so amazing http://t.co/HMty85aw  #bigwet actually surprise amaze	3	1	0	61	11	1	0
295580089746329600	#bigwet Ahhh plus u don't say hello? http://t.co/SxU3pCju dress assume utter say	2	3	1	57	12	1	0
295492743336169472	#qldfloods I cannot believe this bahahahaha http://t.co/dAZAJWnI accept believe	3	2	1	64	10	1	0
295539375612231681	WTF!!! Can this be real? http://t.co/z34nKRN1  #bigwet Nole sexual_intercourse fuck word real comune Nole	4	2	0	59	11	1	0
296044449518194688	This is an environmental disaster!  Queensland Government Negligent as Mines Release Toxins into Flood Waters   http://t.co/5LnES13u environmental natural_disaster Environmental_disaster disaster misfortune disaster event_(philosophy) risk Australian_state Queensland Government_of_Queensland social_control governance policy political_organisation System institution nonaccomplishment negligence malice_aforethought failure mining mine organization architectural_structure System_(technology) district material product release composition poison toxin chemical_substance geological_phenomenon flood hydrology rain natural_disaster river water phenomenon liquid water binary_compound material ingredient chemical_compound chemical_substance	9	1	0	132	19	0	1
295436833263853570	RT @SIartybartfast: You idiot. Qld and nth Australia has been flooding for millennia. NOTHING NEW. @Adam_Stott @TonyAbbottMHR #auspol Australian_state Queensland nth country Australia nation Dominion Commonwealth_realm fill deluge period millennium unit_of_time periodization orbit_period Extended_play Nothing_New_(EP) charity AUSPOL_–_Police_Welfare_Foundation	11	3	1	133	18	1	1
